"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"BGR","Bulgaria",0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205,0.493064561300205
"BFA","Burkina Faso",0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147,0.513385299782147
"BDI","Burundi",0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178,0.630319987660178
"KHM","Cambodia",0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556,0.435828615653556
"CMR","Cameroon",0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403,0.492797111868403
"CAN","Canada",0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883,0.403593507578883
"CPV","Cape Verde",0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973,0.496588635968973
"CAF","Central African Republic",0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745,0.545292607525745
"TCD","Chad",0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567,0.563115472098567
"CHL","Chile",0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271,0.417527307588271
