ISO_3DIGIT,Timeperiod_Variable_month_scenario_ensemble,Value
ABW,2040-2060_pr_10__b1_10th,0.635589599609
AFG,2040-2060_pr_10__b1_10th,0.799984026948
AGO,2040-2060_pr_10__b1_10th,1.31355814162
AIA,2040-2060_pr_10__b1_10th,0.689801007509
ALB,2040-2060_pr_10__b1_10th,0.609328958121
AND,2040-2060_pr_10__b1_10th,1.1567504406
ANT,2040-2060_pr_10__b1_10th,0.593396008014
ARE,2040-2060_pr_10__b1_10th,1.18697421891
ARG,2040-2060_pr_10__b1_10th,0.877420881869
ARM,2040-2060_pr_10__b1_10th,0.732355607408
ASM,2040-2060_pr_10__b1_10th,0.820550560951
ATG,2040-2060_pr_10__b1_10th,0.695947259665
AUS,2040-2060_pr_10__b1_10th,1.03227807848
AUT,2040-2060_pr_10__b1_10th,0.638862700839
AZE,2040-2060_pr_10__b1_10th,0.577634586394
BDI,2040-2060_pr_10__b1_10th,1.08805906773
BEL,2040-2060_pr_10__b1_10th,0.780777424574
BEN,2040-2060_pr_10__b1_10th,0.990584426067
BFA,2040-2060_pr_10__b1_10th,0.965596184732
BGD,2040-2060_pr_10__b1_10th,0.502781904169
BGR,2040-2060_pr_10__b1_10th,0.382043458025
BHR,2040-2060_pr_10__b1_10th,1.28161621094
BHS,2040-2060_pr_10__b1_10th,0.927124790847
BIH,2040-2060_pr_10__b1_10th,0.803163487178
BLR,2040-2060_pr_10__b1_10th,0.385038812613
BLZ,2040-2060_pr_10__b1_10th,0.931626871228
BMU,2040-2060_pr_10__b1_10th,0.991119384766
BOL,2040-2060_pr_10__b1_10th,1.20552543159
BRA,2040-2060_pr_10__b1_10th,1.0220080134
BRB,2040-2060_pr_10__b1_10th,0.777893066406
BRN,2040-2060_pr_10__b1_10th,0.913589477539
BTN,2040-2060_pr_10__b1_10th,0.7755869627
BWA,2040-2060_pr_10__b1_10th,1.56793276469
CAF,2040-2060_pr_10__b1_10th,1.07738236189
CAN,2040-2060_pr_10__b1_10th,0.886862756568
CCK,2040-2060_pr_10__b1_10th,0.684820532799
CHE,2040-2060_pr_10__b1_10th,0.804965412617
CHL,2040-2060_pr_10__b1_10th,0.788084165519
CHN,2040-2060_pr_10__b1_10th,0.844828645969
CIV,2040-2060_pr_10__b1_10th,1.04408039517
CMR,2040-2060_pr_10__b1_10th,1.04125460464
COD,2040-2060_pr_10__b1_10th,1.13076104568
COG,2040-2060_pr_10__b1_10th,1.14331738949
COK,2040-2060_pr_10__b1_10th,0.738688957691
COL,2040-2060_pr_10__b1_10th,1.01614684777
COM,2040-2060_pr_10__b1_10th,0.943621814251
CPV,2040-2060_pr_10__b1_10th,0.654510498047
CRI,2040-2060_pr_10__b1_10th,0.780018311739
CUB,2040-2060_pr_10__b1_10th,0.899420721964
CXR,2040-2060_pr_10__b1_10th,0.780029296875
CYM,2040-2060_pr_10__b1_10th,0.879400610924
CYP,2040-2060_pr_10__b1_10th,0.671490475535
CZE,2040-2060_pr_10__b1_10th,0.506553381681
DEU,2040-2060_pr_10__b1_10th,0.632527877482
DJI,2040-2060_pr_10__b1_10th,1.09752806028
DMA,2040-2060_pr_10__b1_10th,0.713848888874
DNK,2040-2060_pr_10__b1_10th,0.670315551261
DOM,2040-2060_pr_10__b1_10th,0.816702266534
DZA,2040-2060_pr_10__b1_10th,0.700734592146
ECU,2040-2060_pr_10__b1_10th,0.933493435384
EGY,2040-2060_pr_10__b1_10th,0.942615748535
ERI,2040-2060_pr_10__b1_10th,1.12043713896
ESH,2040-2060_pr_10__b1_10th,0.948715209961
ESP,2040-2060_pr_10__b1_10th,0.974932447479
EST,2040-2060_pr_10__b1_10th,0.39190368851
ETH,2040-2060_pr_10__b1_10th,1.04061395816
FIN,2040-2060_pr_10__b1_10th,0.684141844511
FJI,2040-2060_pr_10__b1_10th,0.775405883789
FLK,2040-2060_pr_10__b1_10th,0.529722094536
FRA,2040-2060_pr_10__b1_10th,0.960781200777
FRO,2040-2060_pr_10__b1_10th,0.0264007551596
FSM,2040-2060_pr_10__b1_10th,0.812337219715
GAB,2040-2060_pr_10__b1_10th,1.08417216539
GBR,2040-2060_pr_10__b1_10th,0.510008810554
GEO,2040-2060_pr_10__b1_10th,0.500310466687
GHA,2040-2060_pr_10__b1_10th,1.01358808712
GIB,2040-2060_pr_10__b1_10th,1.05082392693
GIN,2040-2060_pr_10__b1_10th,1.09589973876
GLP,2040-2060_pr_10__b1_10th,0.713848888874
GMB,2040-2060_pr_10__b1_10th,1.18842975298
GNB,2040-2060_pr_10__b1_10th,1.07777100139
GNQ,2040-2060_pr_10__b1_10th,1.05072836081
GRC,2040-2060_pr_10__b1_10th,0.508309062038
GRD,2040-2060_pr_10__b1_10th,0.806890845299
GRL,2040-2060_pr_10__b1_10th,0.288056331874
GTM,2040-2060_pr_10__b1_10th,0.91550597176
GUF,2040-2060_pr_10__b1_10th,0.956181834141
GUM,2040-2060_pr_10__b1_10th,0.735455334187
GUY,2040-2060_pr_10__b1_10th,0.978557077546
HND,2040-2060_pr_10__b1_10th,0.890266513824
HRV,2040-2060_pr_10__b1_10th,0.804234133827
HTI,2040-2060_pr_10__b1_10th,0.846902474761
HUN,2040-2060_pr_10__b1_10th,0.645213621855
IDN,2040-2060_pr_10__b1_10th,0.928549800983
IMY,2040-2060_pr_10__b1_10th,0.585876464844
IND,2040-2060_pr_10__b1_10th,0.767714103385
IOT,2040-2060_pr_10__b1_10th,0.990142822266
IRL,2040-2060_pr_10__b1_10th,0.389851258351
IRN,2040-2060_pr_10__b1_10th,1.0124325189
IRQ,2040-2060_pr_10__b1_10th,1.19853209621
ISL,2040-2060_pr_10__b1_10th,0.214237976198
ISR,2040-2060_pr_10__b1_10th,0.782762782915
ITA,2040-2060_pr_10__b1_10th,0.89806154938
JAM,2040-2060_pr_10__b1_10th,0.8642578125
JOR,2040-2060_pr_10__b1_10th,0.855510848761
JPN,2040-2060_pr_10__b1_10th,0.932177578148
KAZ,2040-2060_pr_10__b1_10th,0.649565064732
KEN,2040-2060_pr_10__b1_10th,1.00122495579
KGZ,2040-2060_pr_10__b1_10th,1.10110516846
KHM,2040-2060_pr_10__b1_10th,0.864315025508
KIR,2040-2060_pr_10__b1_10th,0.974407970907
KNA,2040-2060_pr_10__b1_10th,0.678045630455
KOR,2040-2060_pr_10__b1_10th,0.697081403299
KSV,2040-2060_pr_10__b1_10th,0.55575562848
KWT,2040-2060_pr_10__b1_10th,1.37284747759
LAO,2040-2060_pr_10__b1_10th,0.721347147021
LBN,2040-2060_pr_10__b1_10th,0.696520984173
LBR,2040-2060_pr_10__b1_10th,1.03302236016
LBY,2040-2060_pr_10__b1_10th,0.817608749228
LCA,2040-2060_pr_10__b1_10th,0.750366210938
LIE,2040-2060_pr_10__b1_10th,0.707299828529
LKA,2040-2060_pr_10__b1_10th,0.900263679028
LSO,2040-2060_pr_10__b1_10th,1.1175583005
LTU,2040-2060_pr_10__b1_10th,0.347452295323
LUX,2040-2060_pr_10__b1_10th,0.73626101017
LVA,2040-2060_pr_10__b1_10th,0.342436052031
MAR,2040-2060_pr_10__b1_10th,0.836020426504
MCO,2040-2060_pr_10__b1_10th,1.03577268124
MDA,2040-2060_pr_10__b1_10th,0.472184758634
MDG,2040-2060_pr_10__b1_10th,1.0507193858
MDV,2040-2060_pr_10__b1_10th,0.942397318781
MEX,2040-2060_pr_10__b1_10th,1.03145666122
MHL,2040-2060_pr_10__b1_10th,0.787191763521
MKD,2040-2060_pr_10__b1_10th,0.525634772638
MLI,2040-2060_pr_10__b1_10th,0.956161497582
MLT,2040-2060_pr_10__b1_10th,0.837945580482
MMR,2040-2060_pr_10__b1_10th,0.790690169885
MNE,2040-2060_pr_10__b1_10th,0.725726995204
MNG,2040-2060_pr_10__b1_10th,0.741783640553
MNP,2040-2060_pr_10__b1_10th,0.727532953024
MOZ,2040-2060_pr_10__b1_10th,1.08153469746
MRT,2040-2060_pr_10__b1_10th,1.09570974492
MSR,2040-2060_pr_10__b1_10th,0.713848888874
MTQ,2040-2060_pr_10__b1_10th,0.750366210938
MUS,2040-2060_pr_10__b1_10th,0.693969726563
MWI,2040-2060_pr_10__b1_10th,1.09535750374
MYS,2040-2060_pr_10__b1_10th,0.921118474006
MYT,2040-2060_pr_10__b1_10th,0.805999755859
NAM,2040-2060_pr_10__b1_10th,1.36522268504
NCL,2040-2060_pr_10__b1_10th,0.872985849778
NER,2040-2060_pr_10__b1_10th,0.993183845076
NFK,2040-2060_pr_10__b1_10th,0.688641369343
NGA,2040-2060_pr_10__b1_10th,0.940864935004
NIC,2040-2060_pr_10__b1_10th,0.844333652407
NIU,2040-2060_pr_10__b1_10th,0.757107555866
NLD,2040-2060_pr_10__b1_10th,0.744827990348
NOR,2040-2060_pr_10__b1_10th,0.844644732395
NPL,2040-2060_pr_10__b1_10th,0.918626397849
NRU,2040-2060_pr_10__b1_10th,0.975781261921
NZL,2040-2060_pr_10__b1_10th,0.637509376875
OMN,2040-2060_pr_10__b1_10th,1.01697279776
PAK,2040-2060_pr_10__b1_10th,0.88690425651
PAN,2040-2060_pr_10__b1_10th,0.892921447753
PCN,2040-2060_pr_10__b1_10th,0.484616085886
PER,2040-2060_pr_10__b1_10th,1.11052464416
PHL,2040-2060_pr_10__b1_10th,0.828462577783
PLW,2040-2060_pr_10__b1_10th,0.875372290611
PNG,2040-2060_pr_10__b1_10th,0.959467336218
POL,2040-2060_pr_10__b1_10th,0.420997451577
PRI,2040-2060_pr_10__b1_10th,0.72304686904
PRK,2040-2060_pr_10__b1_10th,0.695903260457
PRT,2040-2060_pr_10__b1_10th,0.72512770043
PRY,2040-2060_pr_10__b1_10th,1.2015421523
PSE,2040-2060_pr_10__b1_10th,0.668658435345
PYF,2040-2060_pr_10__b1_10th,0.833724355698
QAT,2040-2060_pr_10__b1_10th,1.30620574951
REU,2040-2060_pr_10__b1_10th,0.6689453125
ROU,2040-2060_pr_10__b1_10th,0.443210673603
RUS,2040-2060_pr_10__b1_10th,1.31823784094
RWA,2040-2060_pr_10__b1_10th,1.12385658423
SAU,2040-2060_pr_10__b1_10th,1.30872561625
SDN,2040-2060_pr_10__b1_10th,1.25811738494
SEN,2040-2060_pr_10__b1_10th,1.166632338
SGP,2040-2060_pr_10__b1_10th,0.833648681641
SHN,2040-2060_pr_10__b1_10th,0.758575439453
SJM,2040-2060_pr_10__b1_10th,1.55724107474
SLB,2040-2060_pr_10__b1_10th,0.852419213815
SLE,2040-2060_pr_10__b1_10th,1.05598034642
SLV,2040-2060_pr_10__b1_10th,0.871505737304
SMR,2040-2060_pr_10__b1_10th,1.00825190544
SOM,2040-2060_pr_10__b1_10th,0.972420030349
SPM,2040-2060_pr_10__b1_10th,0.24409789592
SRB,2040-2060_pr_10__b1_10th,0.563633166254
SSD,2040-2060_pr_10__b1_10th,1.04242767998
STP,2040-2060_pr_10__b1_10th,0.934503167867
SUR,2040-2060_pr_10__b1_10th,0.944149434566
SVK,2040-2060_pr_10__b1_10th,0.508394000205
SVN,2040-2060_pr_10__b1_10th,0.733227531115
SWE,2040-2060_pr_10__b1_10th,0.725630734327
SWZ,2040-2060_pr_10__b1_10th,1.25858455896
SYC,2040-2060_pr_10__b1_10th,0.907501220703
SYR,2040-2060_pr_10__b1_10th,0.773972156644
TCA,2040-2060_pr_10__b1_10th,0.885650634766
TCD,2040-2060_pr_10__b1_10th,1.10737163361
TGO,2040-2060_pr_10__b1_10th,1.00557174906
THA,2040-2060_pr_10__b1_10th,0.833952663875
TJK,2040-2060_pr_10__b1_10th,1.06826133281
TKL,2040-2060_pr_10__b1_10th,0.935607910156
TKM,2040-2060_pr_10__b1_10th,0.922396267454
TLS,2040-2060_pr_10__b1_10th,0.955970454216
TON,2040-2060_pr_10__b1_10th,0.77891844511
TTO,2040-2060_pr_10__b1_10th,0.775885005792
TUN,2040-2060_pr_10__b1_10th,0.808997727931
TUR,2040-2060_pr_10__b1_10th,0.585051638799
TUV,2040-2060_pr_10__b1_10th,0.915557881196
TZA,2040-2060_pr_10__b1_10th,1.06277278893
UGA,2040-2060_pr_10__b1_10th,0.985687944624
UKR,2040-2060_pr_10__b1_10th,0.515492230883
URY,2040-2060_pr_10__b1_10th,0.853730467955
USA,2040-2060_pr_10__b1_10th,0.850790803086
UZB,2040-2060_pr_10__b1_10th,0.878793492129
VCT,2040-2060_pr_10__b1_10th,0.722839355469
VEN,2040-2060_pr_10__b1_10th,0.883891429817
VGB,2040-2060_pr_10__b1_10th,0.701556384563
VIR,2040-2060_pr_10__b1_10th,0.704913318157
VNM,2040-2060_pr_10__b1_10th,0.703880733251
VUT,2040-2060_pr_10__b1_10th,0.817387172154
WLF,2040-2060_pr_10__b1_10th,0.764032006263
WSM,2040-2060_pr_10__b1_10th,0.805493175983
YEM,2040-2060_pr_10__b1_10th,1.07643984329
ZAF,2040-2060_pr_10__b1_10th,1.18081984279
ZMB,2040-2060_pr_10__b1_10th,1.18811542931
ZWE,2040-2060_pr_10__b1_10th,1.3111787955
ABW,2040-2060_pr_11__b1_10th,0.557183861732
AFG,2040-2060_pr_11__b1_10th,1.1335153232
AGO,2040-2060_pr_11__b1_10th,1.10738030041
AIA,2040-2060_pr_11__b1_10th,0.771829217673
ALB,2040-2060_pr_11__b1_10th,-0.0195717533881
AND,2040-2060_pr_11__b1_10th,0.289184570312
ANT,2040-2060_pr_11__b1_10th,0.574301153421
ARE,2040-2060_pr_11__b1_10th,1.48198328699
ARG,2040-2060_pr_11__b1_10th,0.745566507657
ARM,2040-2060_pr_11__b1_10th,0.460905236857
ASM,2040-2060_pr_11__b1_10th,0.868219017982
ATG,2040-2060_pr_11__b1_10th,0.733648687602
AUS,2040-2060_pr_11__b1_10th,0.936826918688
AUT,2040-2060_pr_11__b1_10th,0.433627794448
AZE,2040-2060_pr_11__b1_10th,0.414278867841
BDI,2040-2060_pr_11__b1_10th,1.15941040516
BEL,2040-2060_pr_11__b1_10th,0.474535260882
BEN,2040-2060_pr_11__b1_10th,1.09518215937
BFA,2040-2060_pr_11__b1_10th,1.17455420017
BGD,2040-2060_pr_11__b1_10th,0.839266972882
BGR,2040-2060_pr_11__b1_10th,0.328893234395
BHR,2040-2060_pr_11__b1_10th,1.17816162109
BHS,2040-2060_pr_11__b1_10th,0.913343824446
BIH,2040-2060_pr_11__b1_10th,0.0355698810173
BLR,2040-2060_pr_11__b1_10th,0.827824454883
BLZ,2040-2060_pr_11__b1_10th,0.825315862894
BMU,2040-2060_pr_11__b1_10th,1.01079106331
BOL,2040-2060_pr_11__b1_10th,1.07003194801
BRA,2040-2060_pr_11__b1_10th,0.93242328571
BRB,2040-2060_pr_11__b1_10th,0.761596679688
BRN,2040-2060_pr_11__b1_10th,0.969163522124
BTN,2040-2060_pr_11__b1_10th,1.10211183627
BWA,2040-2060_pr_11__b1_10th,1.01170904973
CAF,2040-2060_pr_11__b1_10th,1.16007508337
CAN,2040-2060_pr_11__b1_10th,1.43247244581
CCK,2040-2060_pr_11__b1_10th,0.716509997845
CHE,2040-2060_pr_11__b1_10th,0.418851319949
CHL,2040-2060_pr_11__b1_10th,0.669832383742
CHN,2040-2060_pr_11__b1_10th,1.22008720049
CIV,2040-2060_pr_11__b1_10th,1.08562337557
CMR,2040-2060_pr_11__b1_10th,1.06424308601
COD,2040-2060_pr_11__b1_10th,1.11443065418
COG,2040-2060_pr_11__b1_10th,1.09998291016
COK,2040-2060_pr_11__b1_10th,0.779603278637
COL,2040-2060_pr_11__b1_10th,1.05099046396
COM,2040-2060_pr_11__b1_10th,0.916094958782
CPV,2040-2060_pr_11__b1_10th,0.665149937073
CRI,2040-2060_pr_11__b1_10th,0.840115356445
CUB,2040-2060_pr_11__b1_10th,0.820617675781
CXR,2040-2060_pr_11__b1_10th,0.843090832233
CYM,2040-2060_pr_11__b1_10th,0.820495605469
CYP,2040-2060_pr_11__b1_10th,0.590240478516
CZE,2040-2060_pr_11__b1_10th,0.571743235869
DEU,2040-2060_pr_11__b1_10th,0.652358948576
DJI,2040-2060_pr_11__b1_10th,1.25083216031
DMA,2040-2060_pr_11__b1_10th,0.724469006062
DNK,2040-2060_pr_11__b1_10th,0.835470075408
DOM,2040-2060_pr_11__b1_10th,0.836707562208
DZA,2040-2060_pr_11__b1_10th,0.772314589885
ECU,2040-2060_pr_11__b1_10th,0.940434453281
EGY,2040-2060_pr_11__b1_10th,0.882203924656
ERI,2040-2060_pr_11__b1_10th,1.28589061059
ESH,2040-2060_pr_11__b1_10th,0.989840313792
ESP,2040-2060_pr_11__b1_10th,0.318098985061
EST,2040-2060_pr_11__b1_10th,1.4730193913
ETH,2040-2060_pr_11__b1_10th,1.10382575441
FIN,2040-2060_pr_11__b1_10th,1.8771829475
FJI,2040-2060_pr_11__b1_10th,0.817050173879
FLK,2040-2060_pr_11__b1_10th,0.418741852045
FRA,2040-2060_pr_11__b1_10th,0.381669441733
FRO,2040-2060_pr_11__b1_10th,0.189199827612
FSM,2040-2060_pr_11__b1_10th,0.815590401491
GAB,2040-2060_pr_11__b1_10th,1.03193603357
GBR,2040-2060_pr_11__b1_10th,0.373329545837
GEO,2040-2060_pr_11__b1_10th,0.401728522778
GHA,2040-2060_pr_11__b1_10th,1.05859875137
GIB,2040-2060_pr_11__b1_10th,0.536743164062
GIN,2040-2060_pr_11__b1_10th,1.19692319632
GLP,2040-2060_pr_11__b1_10th,0.724469006062
GMB,2040-2060_pr_11__b1_10th,1.24332880974
GNB,2040-2060_pr_11__b1_10th,1.22088894579
GNQ,2040-2060_pr_11__b1_10th,1.03429872791
GRC,2040-2060_pr_11__b1_10th,0.252728273427
GRD,2040-2060_pr_11__b1_10th,0.782080054283
GRL,2040-2060_pr_11__b1_10th,0.272891219162
GTM,2040-2060_pr_11__b1_10th,0.789735022932
GUF,2040-2060_pr_11__b1_10th,1.07533164322
GUM,2040-2060_pr_11__b1_10th,0.738446056843
GUY,2040-2060_pr_11__b1_10th,0.854497276247
HND,2040-2060_pr_11__b1_10th,0.879996331533
HRV,2040-2060_pr_11__b1_10th,0.109336684561
HTI,2040-2060_pr_11__b1_10th,0.831031799316
HUN,2040-2060_pr_11__b1_10th,0.198581542075
IDN,2040-2060_pr_11__b1_10th,0.944641481259
IMY,2040-2060_pr_11__b1_10th,0.467016607523
IND,2040-2060_pr_11__b1_10th,1.08182365911
IOT,2040-2060_pr_11__b1_10th,1.06064450741
IRL,2040-2060_pr_11__b1_10th,0.319365987984
IRN,2040-2060_pr_11__b1_10th,0.807674135153
IRQ,2040-2060_pr_11__b1_10th,0.793449905184
ISL,2040-2060_pr_11__b1_10th,0.220849099375
ISR,2040-2060_pr_11__b1_10th,0.751658405577
ITA,2040-2060_pr_11__b1_10th,0.342713711162
JAM,2040-2060_pr_11__b1_10th,0.794229120017
JOR,2040-2060_pr_11__b1_10th,0.789954227209
JPN,2040-2060_pr_11__b1_10th,0.725494226343
KAZ,2040-2060_pr_11__b1_10th,1.09864839816
KEN,2040-2060_pr_11__b1_10th,0.978624155987
KGZ,2040-2060_pr_11__b1_10th,1.16966071725
KHM,2040-2060_pr_11__b1_10th,0.565109631047
KIR,2040-2060_pr_11__b1_10th,0.925067126751
KNA,2040-2060_pr_11__b1_10th,0.742828369141
KOR,2040-2060_pr_11__b1_10th,0.569738214666
KSV,2040-2060_pr_11__b1_10th,0.159148495231
KWT,2040-2060_pr_11__b1_10th,0.946736653646
LAO,2040-2060_pr_11__b1_10th,0.473427818767
LBN,2040-2060_pr_11__b1_10th,0.614569067955
LBR,2040-2060_pr_11__b1_10th,1.0928358619
LBY,2040-2060_pr_11__b1_10th,0.67526626853
LCA,2040-2060_pr_11__b1_10th,0.747427374125
LIE,2040-2060_pr_11__b1_10th,0.54390257597
LKA,2040-2060_pr_11__b1_10th,0.962008059026
LSO,2040-2060_pr_11__b1_10th,0.93129119277
LTU,2040-2060_pr_11__b1_10th,0.870049039523
LUX,2040-2060_pr_11__b1_10th,0.43543702364
LVA,2040-2060_pr_11__b1_10th,1.13941852252
MAR,2040-2060_pr_11__b1_10th,0.838631253817
MCO,2040-2060_pr_11__b1_10th,0.364733874798
MDA,2040-2060_pr_11__b1_10th,0.320811465382
MDG,2040-2060_pr_11__b1_10th,0.885611375625
MDV,2040-2060_pr_11__b1_10th,0.930470280349
MEX,2040-2060_pr_11__b1_10th,0.918529326607
MHL,2040-2060_pr_11__b1_10th,0.837237551808
MKD,2040-2060_pr_11__b1_10th,0.244346353061
MLI,2040-2060_pr_11__b1_10th,1.28865041752
MLT,2040-2060_pr_11__b1_10th,0.310095220804
MMR,2040-2060_pr_11__b1_10th,0.795161415063
MNE,2040-2060_pr_11__b1_10th,-0.00104912536019
MNG,2040-2060_pr_11__b1_10th,1.52830821645
MNP,2040-2060_pr_11__b1_10th,0.714312732219
MOZ,2040-2060_pr_11__b1_10th,0.805911217343
MRT,2040-2060_pr_11__b1_10th,1.23444240778
MSR,2040-2060_pr_11__b1_10th,0.724469006062
MTQ,2040-2060_pr_11__b1_10th,0.747427374125
MUS,2040-2060_pr_11__b1_10th,0.781579583883
MWI,2040-2060_pr_11__b1_10th,0.864983743056
MYS,2040-2060_pr_11__b1_10th,0.958059242367
MYT,2040-2060_pr_11__b1_10th,0.913629174232
NAM,2040-2060_pr_11__b1_10th,1.18855578204
NCL,2040-2060_pr_11__b1_10th,0.88779091835
NER,2040-2060_pr_11__b1_10th,1.25653559894
NFK,2040-2060_pr_11__b1_10th,0.745513916016
NGA,2040-2060_pr_11__b1_10th,1.13702245725
NIC,2040-2060_pr_11__b1_10th,0.880804441869
NIU,2040-2060_pr_11__b1_10th,0.862768530845
NLD,2040-2060_pr_11__b1_10th,0.618275326032
NOR,2040-2060_pr_11__b1_10th,1.36340746233
NPL,2040-2060_pr_11__b1_10th,1.15120697518
NRU,2040-2060_pr_11__b1_10th,0.964904785156
NZL,2040-2060_pr_11__b1_10th,0.651430841003
OMN,2040-2060_pr_11__b1_10th,1.27459679982
PAK,2040-2060_pr_11__b1_10th,1.35685385348
PAN,2040-2060_pr_11__b1_10th,0.889468371867
PCN,2040-2060_pr_11__b1_10th,0.510781854392
PER,2040-2060_pr_11__b1_10th,1.12021028818
PHL,2040-2060_pr_11__b1_10th,0.835135824405
PLW,2040-2060_pr_11__b1_10th,0.912341296673
PNG,2040-2060_pr_11__b1_10th,0.924382898402
POL,2040-2060_pr_11__b1_10th,0.630386688643
PRI,2040-2060_pr_11__b1_10th,0.803970336914
PRK,2040-2060_pr_11__b1_10th,0.746072546432
PRT,2040-2060_pr_11__b1_10th,0.390183909581
PRY,2040-2060_pr_11__b1_10th,0.996706823508
PSE,2040-2060_pr_11__b1_10th,0.709124743938
PYF,2040-2060_pr_11__b1_10th,0.803917241096
QAT,2040-2060_pr_11__b1_10th,1.28876951337
REU,2040-2060_pr_11__b1_10th,0.783419787884
ROU,2040-2060_pr_11__b1_10th,0.240913255648
RUS,2040-2060_pr_11__b1_10th,2.272605565
RWA,2040-2060_pr_11__b1_10th,1.15125938256
SAU,2040-2060_pr_11__b1_10th,1.30475547097
SDN,2040-2060_pr_11__b1_10th,1.24050160848
SEN,2040-2060_pr_11__b1_10th,1.34171308171
SGP,2040-2060_pr_11__b1_10th,0.954364001751
SHN,2040-2060_pr_11__b1_10th,0.845422387123
SJM,2040-2060_pr_11__b1_10th,2.18458729144
SLB,2040-2060_pr_11__b1_10th,0.905413259159
SLE,2040-2060_pr_11__b1_10th,1.0958027352
SLV,2040-2060_pr_11__b1_10th,0.891903668642
SMR,2040-2060_pr_11__b1_10th,0.25058594346
SOM,2040-2060_pr_11__b1_10th,1.01131576139
SPM,2040-2060_pr_11__b1_10th,0.175012208522
SRB,2040-2060_pr_11__b1_10th,0.239361004206
SSD,2040-2060_pr_11__b1_10th,1.10462102052
STP,2040-2060_pr_11__b1_10th,0.967361450195
SUR,2040-2060_pr_11__b1_10th,0.975610706542
SVK,2040-2060_pr_11__b1_10th,0.40128617666
SVN,2040-2060_pr_11__b1_10th,0.218218997121
SWE,2040-2060_pr_11__b1_10th,1.4652198688
SWZ,2040-2060_pr_11__b1_10th,0.957111626863
SYC,2040-2060_pr_11__b1_10th,0.947329729796
SYR,2040-2060_pr_11__b1_10th,0.705395194888
TCA,2040-2060_pr_11__b1_10th,0.928955078125
TCD,2040-2060_pr_11__b1_10th,1.18093675801
TGO,2040-2060_pr_11__b1_10th,1.05849266052
THA,2040-2060_pr_11__b1_10th,0.596341309751
TJK,2040-2060_pr_11__b1_10th,1.23594436422
TKL,2040-2060_pr_11__b1_10th,0.916552722454
TKM,2040-2060_pr_11__b1_10th,0.592832583757
TLS,2040-2060_pr_11__b1_10th,0.99239500761
TON,2040-2060_pr_11__b1_10th,0.875338762999
TTO,2040-2060_pr_11__b1_10th,0.818420410156
TUN,2040-2060_pr_11__b1_10th,0.410052107647
TUR,2040-2060_pr_11__b1_10th,0.412898080165
TUV,2040-2060_pr_11__b1_10th,0.893172204494
TZA,2040-2060_pr_11__b1_10th,0.937344613071
UGA,2040-2060_pr_11__b1_10th,1.04123264551
UKR,2040-2060_pr_11__b1_10th,0.441928528135
URY,2040-2060_pr_11__b1_10th,0.660215659936
USA,2040-2060_pr_11__b1_10th,1.03120577509
UZB,2040-2060_pr_11__b1_10th,0.896270271194
VCT,2040-2060_pr_11__b1_10th,0.733258068562
VEN,2040-2060_pr_11__b1_10th,0.903511669553
VGB,2040-2060_pr_11__b1_10th,0.800830066204
VIR,2040-2060_pr_11__b1_10th,0.796466052532
VNM,2040-2060_pr_11__b1_10th,0.509116329849
VUT,2040-2060_pr_11__b1_10th,0.901150950364
WLF,2040-2060_pr_11__b1_10th,0.86235961318
WSM,2040-2060_pr_11__b1_10th,0.866528332233
YEM,2040-2060_pr_11__b1_10th,1.39143880492
ZAF,2040-2060_pr_11__b1_10th,1.11512901244
ZMB,2040-2060_pr_11__b1_10th,0.927967318466
ZWE,2040-2060_pr_11__b1_10th,0.944407566389
ABW,2040-2060_pr_12__b1_10th,0.947528064251
AFG,2040-2060_pr_12__b1_10th,0.978467096388
AGO,2040-2060_pr_12__b1_10th,1.04430671089
AIA,2040-2060_pr_12__b1_10th,0.784249871969
ALB,2040-2060_pr_12__b1_10th,0.939684510231
AND,2040-2060_pr_12__b1_10th,0.861303687096
ANT,2040-2060_pr_12__b1_10th,0.943551629781
ARE,2040-2060_pr_12__b1_10th,1.30295150621
ARG,2040-2060_pr_12__b1_10th,0.63006025795
ARM,2040-2060_pr_12__b1_10th,0.397447856409
ASM,2040-2060_pr_12__b1_10th,0.919232189655
ATG,2040-2060_pr_12__b1_10th,0.745031744241
AUS,2040-2060_pr_12__b1_10th,0.82917247961
AUT,2040-2060_pr_12__b1_10th,0.977097680694
AZE,2040-2060_pr_12__b1_10th,0.444662474841
BDI,2040-2060_pr_12__b1_10th,1.07449464798
BEL,2040-2060_pr_12__b1_10th,0.64861755286
BEN,2040-2060_pr_12__b1_10th,0.903888295679
BFA,2040-2060_pr_12__b1_10th,1.07884350538
BGD,2040-2060_pr_12__b1_10th,0.62145995668
BGR,2040-2060_pr_12__b1_10th,1.02041423917
BHR,2040-2060_pr_12__b1_10th,1.15551149845
BHS,2040-2060_pr_12__b1_10th,0.828260041773
BIH,2040-2060_pr_12__b1_10th,1.12379853542
BLR,2040-2060_pr_12__b1_10th,1.3971004075
BLZ,2040-2060_pr_12__b1_10th,0.870698541403
BMU,2040-2060_pr_12__b1_10th,0.821197509766
BOL,2040-2060_pr_12__b1_10th,1.11599390082
BRA,2040-2060_pr_12__b1_10th,0.886853344263
BRB,2040-2060_pr_12__b1_10th,0.758074939251
BRN,2040-2060_pr_12__b1_10th,0.880158990622
BTN,2040-2060_pr_12__b1_10th,1.06837666035
BWA,2040-2060_pr_12__b1_10th,0.871558713607
